sampleStartIndex	memory	runtime	accuracy	precision	recall	fScore
866000	30320	67.65625	9.1	0.091	1.0	0.16681943171402383
868000	30320	67.78125	8.95	0.0895	1.0	0.1642955484167049
870000	30320	67.96875	10.6	0.106	1.0	0.19168173598553342
872000	30320	68.125	10.5	0.105	1.0	0.19004524886877827
874000	30320	68.28125	9.45	0.0945	1.0	0.1726815897670169
876000	30320	68.46875	10.05	0.1005	1.0	0.1826442526124489
878000	30320	68.59375	9.1	0.091	1.0	0.16681943171402383
880000	30320	68.78125	10.25	0.1025	1.0	0.18594104308390022
882000	30320	68.953125	10.45	0.1045	1.0	0.1892258940697148
884000	30152	69.109375	9.85	0.0985	1.0	0.17933545744196633
886000	30320	69.265625	10.1	0.101	1.0	0.1834695731153497
888000	30320	69.40625	9.55	0.0955	1.0	0.17434961204929258
890000	30320	69.53125	9.05	0.0905	1.0	0.1659789087574507
892000	30320	69.6875	10.1	0.101	1.0	0.1834695731153497
894000	30320	69.84375	9.9	0.099	1.0	0.18016378525932666
896000	30320	70.0	10.0	0.1	1.0	0.18181818181818182
898000	30152	70.15625	9.35	0.0935	1.0	0.17101051668952905
900000	30320	70.296875	10.0	0.1	1.0	0.18181818181818182
902000	30320	70.453125	10.1	0.101	1.0	0.1834695731153497
904000	30320	70.59375	9.65	0.0965	1.0	0.17601459188326493
906000	30320	70.75	10.55	0.1055	1.0	0.19086386250565357
908000	30320	70.9375	10.35	0.1035	1.0	0.18758495695514274
910000	30152	71.109375	10.75	0.1075	1.0	0.19413092550790068
912000	30320	71.28125	10.8	0.108	1.0	0.19494584837545126
914000	30320	71.4375	10.2	0.102	1.0	0.18511796733212338
916000	30320	71.625	10.95	0.1095	1.0	0.19738621000450654
918000	30320	71.78125	10.15	0.1015	1.0	0.18429414434861555
920000	30320	71.9375	10.95	0.1095	1.0	0.19738621000450654
922000	30320	72.09375	9.35	0.0935	1.0	0.17101051668952905
924000	30320	72.234375	9.55	0.0955	1.0	0.17434961204929258
926000	30320	72.359375	9.45	0.0945	1.0	0.1726815897670169
928000	30320	72.515625	10.15	0.1015	1.0	0.18429414434861555
930000	30320	72.671875	10.3	0.103	1.0	0.18676337262012693
